ID,Season,TeamName_A,TeamName_B,TeamID_A,TeamID_B,Score_A,Score_B,FGM_A,FGM_B,FGA_A,FGA_B,FGM3_A,FGM3_B,FGA3_A,FGA3_B,FTM_A,FTM_B,FTA_A,FTA_B,OR_A,OR_B,DR_A,DR_B,Ast_A,Ast_B,TO_A,TO_B,Stl_A,Stl_B,Blk_A,Blk_B,PF_A,PF_B,Region_A,Seed_A,Region_B,Seed_B
2024_1388_1173,2024,St Mary's CA,Dayton,1388,1173,73.21875,75.33333333333333,27.21875,25.666666666666668,58.4375,53.266666666666666,7.625,9.6,21.46875,23.6,11.15625,14.4,16.5625,19.6,10.90625,7.066666666666666,24.59375,24,15.84375,14.933333333333334,9.4375,9.733333333333333,6.4375,5.433333333333334,3.78125,4.033333333333333,16.375,13.433333333333334,X,5,X,7
2024_1388_1305,2024,St Mary's CA,Nevada,1388,1305,73.21875,75.87096774193549,27.21875,25.677419354838708,58.4375,54.41935483870968,7.625,6.709677419354838,21.46875,18.32258064516129,11.15625,17.806451612903224,16.5625,24.64516129032258,10.90625,7.612903225806452,24.59375,24.032258064516128,15.84375,15,9.4375,9.548387096774194,6.4375,6.064516129032258,3.78125,3.645161290322581,16.375,17.70967741935484,X,5,X,10
2024_1388_1112,2024,St Mary's CA,Arizona,1388,1112,73.21875,89.45161290322581,27.21875,32.16129032258065,58.4375,65.3225806451613,7.625,7.935483870967742,21.46875,21.193548387096776,11.15625,17.193548387096776,16.5625,23.741935483870968,10.90625,11.741935483870968,24.59375,27.70967741935484,15.84375,18.967741935483872,9.4375,11.612903225806452,6.4375,8.290322580645162,3.78125,3.3870967741935485,16.375,16.451612903225808,X,5,X,2
2024_1388_1253,2024,St Mary's CA,Long Beach St,1388,1253,73.21875,76.1,27.21875,27.2,58.4375,61.233333333333334,7.625,5.266666666666667,21.46875,17.233333333333334,11.15625,16.433333333333334,16.5625,23.4,10.90625,10.533333333333333,24.59375,23.633333333333333,15.84375,14.833333333333334,9.4375,12.433333333333334,6.4375,7.933333333333334,3.78125,4.3,16.375,17.433333333333334,X,5,X,15
2024_1388_1345,2024,St Mary's CA,Purdue,1388,1345,73.21875,84.19354838709677,27.21875,28.903225806451612,58.4375,58.806451612903224,7.625,8.548387096774194,21.46875,20.774193548387096,11.15625,17.838709677419356,16.5625,24.70967741935484,10.90625,11.225806451612904,24.59375,26.677419354838708,15.84375,18.387096774193548,9.4375,10.838709677419354,6.4375,5.709677419354838,3.78125,3.774193548387097,16.375,14.193548387096774,X,5,Y,1
2024_1388_1286,2024,St Mary's CA,Montana St,1388,1286,73.21875,73.64516129032258,27.21875,26.193548387096776,58.4375,56.516129032258064,7.625,8.516129032258064,21.46875,23.387096774193548,11.15625,12.741935483870968,16.5625,17.35483870967742,10.90625,5.709677419354839,24.59375,22.225806451612904,15.84375,12.516129032258064,9.4375,11.129032258064516,6.4375,7.903225806451613,3.78125,2.290322580645161,16.375,18.806451612903224,X,5,Y,16
2024_1388_1212,2024,St Mary's CA,Grambling,1388,1212,73.21875,64.79310344827586,27.21875,22.655172413793103,58.4375,52.689655172413794,7.625,5.172413793103448,21.46875,15.517241379310345,11.15625,14.310344827586206,16.5625,20.03448275862069,10.90625,7.931034482758621,24.59375,20.448275862068964,15.84375,8.89655172413793,9.4375,12.89655172413793,6.4375,7.103448275862069,3.78125,2.9655172413793105,16.375,16.275862068965516,X,5,Y,16
2024_1388_1429,2024,St Mary's CA,Utah St,1388,1429,73.21875,79,27.21875,28.413793103448278,58.4375,57.689655172413794,7.625,6.206896551724138,21.46875,19.06896551724138,11.15625,15.96551724137931,16.5625,22.344827586206897,10.90625,7.793103448275862,24.59375,24.82758620689655,15.84375,16,9.4375,10.931034482758621,6.4375,6.379310344827586,3.78125,4.241379310344827,16.375,16.93103448275862,X,5,Y,8
2024_1388_1395,2024,St Mary's CA,TCU,1388,1395,73.21875,80.3125,27.21875,28.84375,58.4375,60.90625,7.625,6.71875,21.46875,18.4375,11.15625,15.90625,16.5625,21.75,10.90625,10.28125,24.59375,23.125,15.84375,17.3125,9.4375,12.0625,6.4375,9.03125,3.78125,3.8125,16.375,17.6875,X,5,Y,9
2024_1211_1388,2024,Gonzaga,St Mary's CA,1211,1388,83.64516129032258,73.21875,31.387096774193548,27.21875,61.38709677419355,58.4375,6.838709677419354,7.625,19.258064516129032,21.46875,14.03225806451613,11.15625,19.32258064516129,16.5625,9.35483870967742,10.90625,25.70967741935484,24.59375,16.35483870967742,15.84375,9.451612903225806,9.4375,6.935483870967742,6.4375,3.903225806451613,3.78125,15.741935483870968,16.375,Y,5,X,5
2024_1270_1388,2024,McNeese St,St Mary's CA,1270,1388,78.44827586206897,73.21875,27.448275862068964,27.21875,56.827586206896555,58.4375,7.517241379310345,7.625,19.103448275862068,21.46875,16.03448275862069,11.15625,23.06896551724138,16.5625,9.448275862068966,10.90625,22.93103448275862,24.59375,14.206896551724139,15.84375,8.724137931034482,9.4375,9.379310344827585,6.4375,3.5517241379310347,3.78125,18,16.375,Y,12,X,5
2024_1388_1242,2024,St Mary's CA,Kansas,1388,1242,73.21875,75,27.21875,27.806451612903224,58.4375,57.38709677419355,7.625,5.67741935483871,21.46875,17.032258064516128,11.15625,13.709677419354838,16.5625,18.806451612903224,10.90625,7.161290322580645,24.59375,25.387096774193548,15.84375,18.483870967741936,9.4375,11.225806451612904,6.4375,7.225806451612903,3.78125,3.935483870967742,16.375,14.67741935483871,X,5,Y,4
2024_1388_1359,2024,St Mary's CA,Samford,1388,1359,73.21875,84.34375,27.21875,29.40625,58.4375,60.125,7.625,9.65625,21.46875,24.5625,11.15625,15.875,16.5625,21.875,10.90625,8.25,24.59375,23.40625,15.84375,16.875,9.4375,12.875,6.4375,9.53125,3.78125,3.78125,16.375,19.03125,X,5,Y,13
2024_1376_1388,2024,South Carolina,St Mary's CA,1376,1388,72.3225806451613,73.21875,25.548387096774192,27.21875,57.935483870967744,58.4375,8.290322580645162,7.625,24.451612903225808,21.46875,12.935483870967742,11.15625,18.032258064516128,16.5625,9.290322580645162,10.90625,22.64516129032258,24.59375,15.451612903225806,15.84375,9.387096774193548,9.4375,4.838709677419355,6.4375,3.2580645161290325,3.78125,16.032258064516128,16.375,Y,6,X,5
2024_1332_1388,2024,Oregon,St Mary's CA,1332,1388,75.83870967741936,73.21875,27.29032258064516,27.21875,59.516129032258064,58.4375,7.612903225806452,7.625,21.967741935483872,21.46875,13.64516129032258,11.15625,19.193548387096776,16.5625,8.258064516129032,10.90625,22.870967741935484,24.59375,13.806451612903226,15.84375,9.903225806451612,9.4375,7.161290322580645,6.4375,3.6129032258064515,3.78125,16.35483870967742,16.375,Y,11,X,5
2024_1388_1166,2024,St Mary's CA,Creighton,1388,1166,73.21875,80.7741935483871,27.21875,29.451612903225808,58.4375,60.12903225806452,7.625,10.741935483870968,21.46875,29.451612903225808,11.15625,11.129032258064516,16.5625,14.35483870967742,10.90625,7.225806451612903,24.59375,28.258064516129032,15.84375,17.322580645161292,9.4375,9.774193548387096,6.4375,4,3.78125,4.096774193548387,16.375,11.258064516129032,X,5,Y,3
2024_1103_1388,2024,Akron,St Mary's CA,1103,1388,72.86206896551724,73.21875,25.655172413793103,27.21875,56.13793103448276,58.4375,7.620689655172414,7.625,23.275862068965516,21.46875,13.931034482758621,11.15625,19.275862068965516,16.5625,8.310344827586206,10.90625,23.24137931034483,24.59375,12.413793103448276,15.84375,10.551724137931036,9.4375,5.482758620689655,6.4375,2.7241379310344827,3.78125,17,16.375,Y,14,X,5
2024_1400_1388,2024,Texas,St Mary's CA,1400,1388,76.53125,73.21875,27.8125,27.21875,58.6875,58.4375,7.40625,7.625,20.5,21.46875,13.5,11.15625,17.84375,16.5625,8.5625,10.90625,22.875,24.59375,15.71875,15.84375,10.9375,9.4375,7.1875,6.4375,4.5,3.78125,17.46875,16.375,Y,7,X,5
2024_1388_1438,2024,St Mary's CA,Virginia,1388,1438,73.21875,63.45161290322581,27.21875,24,58.4375,54.935483870967744,7.625,6.451612903225806,21.46875,17.580645161290324,11.15625,9,16.5625,13.903225806451612,10.90625,7.32258064516129,24.59375,22,15.84375,15.03225806451613,9.4375,7.67741935483871,6.4375,7.225806451612902,3.78125,5.193548387096774,16.375,13.580645161290322,X,5,Y,10
2024_1388_1161,2024,St Mary's CA,Colorado St,1388,1161,73.21875,75.26666666666667,27.21875,27.166666666666668,58.4375,55.7,7.625,7.2,21.46875,21.366666666666667,11.15625,13.733333333333333,16.5625,18.233333333333334,10.90625,6.166666666666666,24.59375,23.533333333333335,15.84375,17.933333333333334,9.4375,9.533333333333333,6.4375,6.1,3.78125,3.033333333333333,16.375,16.766666666666666,X,5,Y,10
2024_1397_1388,2024,Tennessee,St Mary's CA,1397,1388,80.2258064516129,73.21875,27.70967741935484,27.21875,61.74193548387097,58.4375,8.741935483870968,7.625,25.258064516129032,21.46875,16.06451612903226,11.15625,21.483870967741936,16.5625,10.67741935483871,10.90625,25.580645161290324,24.59375,16.903225806451612,15.84375,9.870967741935484,9.4375,7.935483870967742,6.4375,4.774193548387097,3.78125,17.451612903225808,16.375,Y,2,X,5
2024_1389_1388,2024,St Peter's,St Mary's CA,1389,1388,65.64285714285714,73.21875,22.285714285714285,27.21875,56,58.4375,5.892857142857143,7.625,17.535714285714285,21.46875,15.178571428571427,11.15625,20.857142857142858,16.5625,10.5,10.90625,21.392857142857142,24.59375,11.142857142857142,15.84375,11.642857142857142,9.4375,7.535714285714286,6.4375,3.9285714285714284,3.78125,19.142857142857142,16.375,Y,15,X,5
2024_1222_1388,2024,Houston,St Mary's CA,1222,1388,74.19354838709677,73.21875,26.806451612903224,27.21875,61.193548387096776,58.4375,7.67741935483871,7.625,22.032258064516128,21.46875,12.903225806451612,11.15625,18.774193548387096,16.5625,12.64516129032258,10.90625,22.32258064516129,24.59375,13.129032258064516,15.84375,8.129032258064516,9.4375,10.258064516129032,6.4375,4.709677419354838,3.78125,17.93548387096774,16.375,Z,1,X,5
2024_1388_1255,2024,St Mary's CA,Longwood,1388,1255,73.21875,73.7741935483871,27.21875,26.096774193548388,58.4375,58.58064516129032,7.625,5.67741935483871,21.46875,16.580645161290324,11.15625,15.903225806451612,16.5625,23.129032258064516,10.90625,11.838709677419354,24.59375,23.129032258064516,15.84375,12.516129032258064,9.4375,11.96774193548387,6.4375,6.935483870967742,3.78125,2.3870967741935485,16.375,18.677419354838708,X,5,Z,16
2024_1388_1304,2024,St Mary's CA,Nebraska,1388,1304,73.21875,76.7741935483871,27.21875,26.548387096774192,58.4375,59,7.625,9.35483870967742,21.46875,26.225806451612904,11.15625,14.322580645161292,16.5625,19,10.90625,8.322580645161292,24.59375,26.580645161290324,15.84375,15.193548387096774,9.4375,10.870967741935484,6.4375,6.32258064516129,3.78125,2.645161290322581,16.375,15.806451612903228,X,5,Z,8
2024_1401_1388,2024,Texas A&M,St Mary's CA,1401,1388,73.41935483870968,73.21875,25.096774193548388,27.21875,63.16129032258065,58.4375,6.774193548387097,7.625,24.35483870967742,21.46875,16.451612903225808,11.15625,23.419354838709676,16.5625,15.451612903225806,10.90625,23.903225806451612,24.59375,11.290322580645162,15.84375,9.419354838709676,9.4375,7.129032258064516,6.4375,2.903225806451613,3.78125,16.129032258064516,16.375,Z,9,X,5
2024_1458_1388,2024,Wisconsin,St Mary's CA,1458,1388,74.41935483870968,73.21875,26.322580645161292,27.21875,56.96774193548387,58.4375,6.709677419354839,7.625,19.806451612903224,21.46875,15.06451612903226,11.15625,19.838709677419356,16.5625,8.709677419354838,10.90625,22.129032258064516,24.59375,11.935483870967742,15.84375,9.35483870967742,9.4375,6.193548387096774,6.4375,1.6129032258064515,3.78125,15.903225806451612,16.375,Z,5,X,5
2024_1388_1241,2024,St Mary's CA,James Madison,1388,1241,73.21875,82.96969696969697,27.21875,29.636363636363637,58.4375,62.42424242424242,7.625,8.666666666666666,21.46875,23.757575757575758,11.15625,15.030303030303031,16.5625,21.333333333333332,10.90625,9.484848484848484,24.59375,25.21212121212121,15.84375,16.09090909090909,9.4375,10.181818181818182,6.4375,8.787878787878787,3.78125,2.878787878787879,16.375,17.484848484848484,X,5,Z,12
2024_1181_1388,2024,Duke,St Mary's CA,1181,1388,80.19354838709677,73.21875,28.548387096774192,27.21875,59.03225806451613,58.4375,8.451612903225806,7.625,22.193548387096776,21.46875,14.64516129032258,11.15625,20.193548387096776,16.5625,8.96774193548387,10.90625,24.387096774193548,24.59375,15.35483870967742,15.84375,9.387096774193548,9.4375,6.483870967741935,6.4375,3.709677419354839,3.78125,15.67741935483871,16.375,Z,4,X,5
2024_1436_1388,2024,Vermont,St Mary's CA,1436,1388,70.80645161290323,73.21875,25.225806451612904,27.21875,56.38709677419355,58.4375,8.35483870967742,7.625,24.903225806451612,21.46875,12,11.15625,16.64516129032258,16.5625,6.548387096774194,10.90625,25.516129032258064,24.59375,13.096774193548388,15.84375,8.548387096774194,9.4375,5.548387096774194,6.4375,3.935483870967742,3.78125,13.806451612903226,16.375,Z,13,X,5
2024_1388_1403,2024,St Mary's CA,Texas Tech,1388,1403,73.21875,75.93548387096774,27.21875,26.161290322580644,58.4375,57.45161290322581,7.625,8.580645161290322,21.46875,23.612903225806452,11.15625,15.032258064516128,16.5625,19.387096774193548,10.90625,8.580645161290322,24.59375,22.935483870967744,15.84375,14.67741935483871,9.4375,10.387096774193548,6.4375,6.161290322580645,3.78125,2.645161290322581,16.375,14.806451612903228,X,5,Z,6
2024_1301_1388,2024,NC State,St Mary's CA,1301,1388,76.3030303030303,73.21875,27.333333333333332,27.21875,61.36363636363637,58.4375,7.212121212121212,7.625,20.818181818181817,21.46875,14.424242424242426,11.15625,19.666666666666668,16.5625,9.424242424242424,10.90625,23.181818181818183,24.59375,12.727272727272727,15.84375,9.242424242424242,9.4375,7.454545454545455,6.4375,3.2727272727272725,3.78125,16.545454545454547,16.375,Z,11,X,5
2024_1246_1388,2024,Kentucky,St Mary's CA,1246,1388,89.51612903225806,73.21875,32.225806451612904,27.21875,64.87096774193549,58.4375,9.903225806451612,7.625,24.032258064516128,21.46875,15.161290322580644,11.15625,19.580645161290324,16.5625,8.290322580645162,10.90625,26,24.59375,17.451612903225808,15.84375,10.225806451612904,9.4375,7.806451612903226,6.4375,6.161290322580645,3.78125,17.258064516129032,16.375,Z,3,X,5
2024_1388_1324,2024,St Mary's CA,Oakland,1388,1324,73.21875,76.41176470588235,27.21875,26.91176470588235,58.4375,59.85294117647059,7.625,8.558823529411764,21.46875,24.411764705882355,11.15625,14.02941176470588,16.5625,18.5,10.90625,9.264705882352942,24.59375,24.058823529411764,15.84375,14.352941176470589,9.4375,10.852941176470589,6.4375,6.705882352941177,3.78125,2.8235294117647056,16.375,15.088235294117647,X,5,Z,14
2024_1196_1388,2024,Florida,St Mary's CA,1196,1388,84.87096774193549,73.21875,30.032258064516128,27.21875,65.61290322580645,58.4375,7.774193548387097,7.625,22.93548387096774,21.46875,17.032258064516128,11.15625,24,16.5625,13.387096774193548,10.90625,26.548387096774192,24.59375,15.193548387096774,15.84375,11.516129032258064,9.4375,6.645161290322581,6.4375,5.290322580645161,3.78125,17.903225806451612,16.375,Z,7,X,5
2024_1388_1129,2024,St Mary's CA,Boise St,1388,1129,73.21875,74.55172413793103,27.21875,25.724137931034484,58.4375,56.758620689655174,7.625,7.862068965517241,21.46875,22.379310344827587,11.15625,15.241379310344827,16.5625,20.620689655172413,10.90625,9.344827586206897,24.59375,23.344827586206897,15.84375,11.931034482758621,9.4375,10.344827586206897,6.4375,5.793103448275862,3.78125,2.2758620689655173,16.375,16.79310344827586,X,5,Z,10
2024_1160_1388,2024,Colorado,St Mary's CA,1160,1388,80.58064516129032,73.21875,28.806451612903224,27.21875,57.774193548387096,58.4375,7,7.625,17.516129032258064,21.46875,15.96774193548387,11.15625,20.548387096774192,16.5625,8.419354838709678,10.90625,25.677419354838708,24.59375,16.096774193548388,15.84375,12.290322580645162,9.4375,6.129032258064516,6.4375,2.3225806451612905,3.78125,14.935483870967742,16.375,Z,10,X,5
2024_1388_1266,2024,St Mary's CA,Marquette,1388,1266,73.21875,79.19354838709677,27.21875,29.64516129032258,58.4375,61.225806451612904,7.625,8.935483870967742,21.46875,25.129032258064516,11.15625,10.96774193548387,16.5625,15.483870967741936,10.90625,7.838709677419355,24.59375,22.387096774193548,15.84375,16.161290322580644,9.4375,9.903225806451612,6.4375,8.67741935483871,3.78125,3.354838709677419,16.375,15.193548387096774,X,5,Z,2
2024_1388_1443,2024,St Mary's CA,WKU,1388,1443,73.21875,78.55555555555556,27.21875,28.88888888888889,58.4375,62.18518518518518,7.625,6.518518518518518,21.46875,19.14814814814815,11.15625,14.25925925925926,16.5625,20.074074074074073,10.90625,8.518518518518519,24.59375,26.77777777777778,15.84375,13.037037037037036,9.4375,13.518518518518519,6.4375,7.2592592592592595,3.78125,2.962962962962963,16.375,18.85185185185185,X,5,Z,15
2024_1213_1104,2024,Grand Canyon,Alabama,1213,1104,78,90.83870967741936,26.133333333333333,30.838709677419356,56.733333333333334,64.54838709677419,7.066666666666666,11.225806451612904,20.466666666666665,30.451612903225808,18.666666666666668,17.93548387096774,24.7,22.806451612903224,9.9,11.096774193548388,24.466666666666665,25.129032258064516,11.7,15.935483870967742,11.866666666666667,11.935483870967742,7.966666666666667,7.387096774193548,5.233333333333333,4.064516129032258,18.1,19.70967741935484,X,12,X,4
2024_1213_1158,2024,Grand Canyon,Col Charleston,1213,1158,78,80,26.133333333333333,28.484848484848484,56.733333333333334,64.39393939393939,7.066666666666666,10.545454545454545,20.466666666666665,30.303030303030305,18.666666666666668,12.484848484848484,24.7,17.303030303030305,9.9,11.181818181818182,24.466666666666665,24.454545454545453,11.7,15.272727272727273,11.866666666666667,9.606060606060606,7.966666666666667,6.090909090909091,5.233333333333333,3.121212121212121,18.1,15.90909090909091,X,12,X,13
2024_1155_1213,2024,Clemson,Grand Canyon,1155,1213,77.40625,78,27.4375,26.133333333333333,58.65625,56.733333333333334,8.34375,7.066666666666666,23.5625,20.466666666666665,14.1875,18.666666666666668,17.96875,24.7,8.03125,9.9,25.875,24.466666666666665,14.65625,11.7,9.75,11.866666666666667,4.5,7.966666666666667,3.9375,5.233333333333333,15.78125,18.1,X,6,X,12
2024_1307_1213,2024,New Mexico,Grand Canyon,1307,1213,82.41935483870968,78,30.161290322580644,26.133333333333333,65,56.733333333333334,6.548387096774194,7.066666666666666,19.451612903225808,20.466666666666665,15.548387096774194,18.666666666666668,21.612903225806452,24.7,10.580645161290322,9.9,24.774193548387096,24.466666666666665,14.870967741935484,11.7,10.064516129032258,11.866666666666667,8.774193548387096,7.966666666666667,4.838709677419355,5.233333333333333,17.870967741935484,18.1,X,11,X,12
2024_1124_1213,2024,Baylor,Grand Canyon,1124,1213,81.06666666666666,78,27.566666666666666,26.133333333333333,56.733333333333334,56.733333333333334,8.8,7.066666666666666,21.766666666666666,20.466666666666665,17.133333333333333,18.666666666666668,23.2,24.7,9.233333333333334,9.9,22.233333333333334,24.466666666666665,14.833333333333332,11.7,11.2,11.866666666666667,6.4,7.966666666666667,3.1,5.233333333333333,16.966666666666665,18.1,X,3,X,12
2024_1213_1159,2024,Grand Canyon,Colgate,1213,1159,78,70.18181818181819,26.133333333333333,26.03030303030303,56.733333333333334,55.878787878787875,7.066666666666666,7.636363636363637,20.466666666666665,21.393939393939394,18.666666666666668,10.484848484848484,24.7,15.424242424242424,9.9,7.121212121212121,24.466666666666665,26.333333333333332,11.7,14.727272727272727,11.866666666666667,10.242424242424242,7.966666666666667,6.03030303030303,5.233333333333333,3.4242424242424243,18.1,13.545454545454545,X,12,X,14
2024_1213_1173,2024,Grand Canyon,Dayton,1213,1173,78,75.33333333333333,26.133333333333333,25.666666666666668,56.733333333333334,53.266666666666666,7.066666666666666,9.6,20.466666666666665,23.6,18.666666666666668,14.4,24.7,19.6,9.9,7.066666666666666,24.466666666666665,24,11.7,14.933333333333334,11.866666666666667,9.733333333333333,7.966666666666667,5.433333333333334,5.233333333333333,4.033333333333333,18.1,13.433333333333334,X,12,X,7
2024_1305_1213,2024,Nevada,Grand Canyon,1305,1213,75.87096774193549,78,25.677419354838708,26.133333333333333,54.41935483870968,56.733333333333334,6.709677419354838,7.066666666666666,18.32258064516129,20.466666666666665,17.806451612903224,18.666666666666668,24.64516129032258,24.7,7.612903225806452,9.9,24.032258064516128,24.466666666666665,15,11.7,9.548387096774194,11.866666666666667,6.064516129032258,7.966666666666667,3.645161290322581,5.233333333333333,17.70967741935484,18.1,X,10,X,12
2024_1213_1112,2024,Grand Canyon,Arizona,1213,1112,78,89.45161290322581,26.133333333333333,32.16129032258065,56.733333333333334,65.3225806451613,7.066666666666666,7.935483870967742,20.466666666666665,21.193548387096776,18.666666666666668,17.193548387096776,24.7,23.741935483870968,9.9,11.741935483870968,24.466666666666665,27.70967741935484,11.7,18.967741935483872,11.866666666666667,11.612903225806452,7.966666666666667,8.290322580645162,5.233333333333333,3.3870967741935485,18.1,16.451612903225808,X,12,X,2
2024_1253_1213,2024,Long Beach St,Grand Canyon,1253,1213,76.1,78,27.2,26.133333333333333,61.233333333333334,56.733333333333334,5.266666666666667,7.066666666666666,17.233333333333334,20.466666666666665,16.433333333333334,18.666666666666668,23.4,24.7,10.533333333333333,9.9,23.633333333333333,24.466666666666665,14.833333333333334,11.7,12.433333333333334,11.866666666666667,7.933333333333334,7.966666666666667,4.3,5.233333333333333,17.433333333333334,18.1,X,15,X,12
2024_1345_1213,2024,Purdue,Grand Canyon,1345,1213,84.19354838709677,78,28.903225806451612,26.133333333333333,58.806451612903224,56.733333333333334,8.548387096774194,7.066666666666666,20.774193548387096,20.466666666666665,17.838709677419356,18.666666666666668,24.70967741935484,24.7,11.225806451612904,9.9,26.677419354838708,24.466666666666665,18.387096774193548,11.7,10.838709677419354,11.866666666666667,5.709677419354838,7.966666666666667,3.774193548387097,5.233333333333333,14.193548387096774,18.1,Y,1,X,12
2024_1213_1286,2024,Grand Canyon,Montana St,1213,1286,78,73.64516129032258,26.133333333333333,26.193548387096776,56.733333333333334,56.516129032258064,7.066666666666666,8.516129032258064,20.466666666666665,23.387096774193548,18.666666666666668,12.741935483870968,24.7,17.35483870967742,9.9,5.709677419354839,24.466666666666665,22.225806451612904,11.7,12.516129032258064,11.866666666666667,11.129032258064516,7.966666666666667,7.903225806451613,5.233333333333333,2.290322580645161,18.1,18.806451612903224,X,12,Y,16
2024_1213_1212,2024,Grand Canyon,Grambling,1213,1212,78,64.79310344827586,26.133333333333333,22.655172413793103,56.733333333333334,52.689655172413794,7.066666666666666,5.172413793103448,20.466666666666665,15.517241379310345,18.666666666666668,14.310344827586206,24.7,20.03448275862069,9.9,7.931034482758621,24.466666666666665,20.448275862068964,11.7,8.89655172413793,11.866666666666667,12.89655172413793,7.966666666666667,7.103448275862069,5.233333333333333,2.9655172413793105,18.1,16.275862068965516,X,12,Y,16
2024_1213_1429,2024,Grand Canyon,Utah St,1213,1429,78,79,26.133333333333333,28.413793103448278,56.733333333333334,57.689655172413794,7.066666666666666,6.206896551724138,20.466666666666665,19.06896551724138,18.666666666666668,15.96551724137931,24.7,22.344827586206897,9.9,7.793103448275862,24.466666666666665,24.82758620689655,11.7,16,11.866666666666667,10.931034482758621,7.966666666666667,6.379310344827586,5.233333333333333,4.241379310344827,18.1,16.93103448275862,X,12,Y,8
2024_1395_1213,2024,TCU,Grand Canyon,1395,1213,80.3125,78,28.84375,26.133333333333333,60.90625,56.733333333333334,6.71875,7.066666666666666,18.4375,20.466666666666665,15.90625,18.666666666666668,21.75,24.7,10.28125,9.9,23.125,24.466666666666665,17.3125,11.7,12.0625,11.866666666666667,9.03125,7.966666666666667,3.8125,5.233333333333333,17.6875,18.1,Y,9,X,12
2024_1213_1211,2024,Grand Canyon,Gonzaga,1213,1211,78,83.64516129032258,26.133333333333333,31.387096774193548,56.733333333333334,61.38709677419355,7.066666666666666,6.838709677419354,20.466666666666665,19.258064516129032,18.666666666666668,14.03225806451613,24.7,19.32258064516129,9.9,9.35483870967742,24.466666666666665,25.70967741935484,11.7,16.35483870967742,11.866666666666667,9.451612903225806,7.966666666666667,6.935483870967742,5.233333333333333,3.903225806451613,18.1,15.741935483870968,X,12,Y,5
2024_1213_1270,2024,Grand Canyon,McNeese St,1213,1270,78,78.44827586206897,26.133333333333333,27.448275862068964,56.733333333333334,56.827586206896555,7.066666666666666,7.517241379310345,20.466666666666665,19.103448275862068,18.666666666666668,16.03448275862069,24.7,23.06896551724138,9.9,9.448275862068966,24.466666666666665,22.93103448275862,11.7,14.206896551724139,11.866666666666667,8.724137931034482,7.966666666666667,9.379310344827585,5.233333333333333,3.5517241379310347,18.1,18,X,12,Y,12
2024_1242_1213,2024,Kansas,Grand Canyon,1242,1213,75,78,27.806451612903224,26.133333333333333,57.38709677419355,56.733333333333334,5.67741935483871,7.066666666666666,17.032258064516128,20.466666666666665,13.709677419354838,18.666666666666668,18.806451612903224,24.7,7.161290322580645,9.9,25.387096774193548,24.466666666666665,18.483870967741936,11.7,11.225806451612904,11.866666666666667,7.225806451612903,7.966666666666667,3.935483870967742,5.233333333333333,14.67741935483871,18.1,Y,4,X,12
2024_1359_1213,2024,Samford,Grand Canyon,1359,1213,84.34375,78,29.40625,26.133333333333333,60.125,56.733333333333334,9.65625,7.066666666666666,24.5625,20.466666666666665,15.875,18.666666666666668,21.875,24.7,8.25,9.9,23.40625,24.466666666666665,16.875,11.7,12.875,11.866666666666667,9.53125,7.966666666666667,3.78125,5.233333333333333,19.03125,18.1,Y,13,X,12
2024_1213_1376,2024,Grand Canyon,South Carolina,1213,1376,78,72.3225806451613,26.133333333333333,25.548387096774192,56.733333333333334,57.935483870967744,7.066666666666666,8.290322580645162,20.466666666666665,24.451612903225808,18.666666666666668,12.935483870967742,24.7,18.032258064516128,9.9,9.290322580645162,24.466666666666665,22.64516129032258,11.7,15.451612903225806,11.866666666666667,9.387096774193548,7.966666666666667,4.838709677419355,5.233333333333333,3.2580645161290325,18.1,16.032258064516128,X,12,Y,6
2024_1332_1213,2024,Oregon,Grand Canyon,1332,1213,75.83870967741936,78,27.29032258064516,26.133333333333333,59.516129032258064,56.733333333333334,7.612903225806452,7.066666666666666,21.967741935483872,20.466666666666665,13.64516129032258,18.666666666666668,19.193548387096776,24.7,8.258064516129032,9.9,22.870967741935484,24.466666666666665,13.806451612903226,11.7,9.903225806451612,11.866666666666667,7.161290322580645,7.966666666666667,3.6129032258064515,5.233333333333333,16.35483870967742,18.1,Y,11,X,12
2024_1213_1166,2024,Grand Canyon,Creighton,1213,1166,78,80.7741935483871,26.133333333333333,29.451612903225808,56.733333333333334,60.12903225806452,7.066666666666666,10.741935483870968,20.466666666666665,29.451612903225808,18.666666666666668,11.129032258064516,24.7,14.35483870967742,9.9,7.225806451612903,24.466666666666665,28.258064516129032,11.7,17.322580645161292,11.866666666666667,9.774193548387096,7.966666666666667,4,5.233333333333333,4.096774193548387,18.1,11.258064516129032,X,12,Y,3
2024_1103_1213,2024,Akron,Grand Canyon,1103,1213,72.86206896551724,78,25.655172413793103,26.133333333333333,56.13793103448276,56.733333333333334,7.620689655172414,7.066666666666666,23.275862068965516,20.466666666666665,13.931034482758621,18.666666666666668,19.275862068965516,24.7,8.310344827586206,9.9,23.24137931034483,24.466666666666665,12.413793103448276,11.7,10.551724137931036,11.866666666666667,5.482758620689655,7.966666666666667,2.7241379310344827,5.233333333333333,17,18.1,Y,14,X,12
